pos_x,pos_y,disp_x,disp_y,disp_xy_indi
0.0,504.0,-0.30446529388427734,-8.774078369140625,8.779359335566658
0.0,510.0,-0.672642707824707,-8.796966552734375,8.822645223645631
0.0,516.0,-0.749387264251709,-8.149993896484375,8.184374245142704
0.0,522.0,0.0038738250732421875,-12.10528564453125,12.105286264364633
0.0,528.0,0.07057714462280273,-13.081787109375,13.081977492273598
0.0,534.0,-2.214627265930176,-7.523193359375,7.842385622343845
0.0,540.0,-4.544586181640625,-5.9952392578125,7.5230417598718065
0.0,546.0,-6.697604179382324,-6.302001953125,9.196365062396712
0.0,552.0,-8.195111274719238,-7.2232666015625,10.924075668095615
0.0,558.0,-8.648027420043945,-7.21478271484375,11.262391747770101
0.0,564.0,-8.434385299682617,-7.27484130859375,11.138319956291625
0.0,570.0,-7.694507598876953,-7.26123046875,10.57974078649749
0.0,576.0,-2.952237129211426,-7.31207275390625,7.885563519845151
0.0,582.0,-2.9881744384765625,-7.3917236328125,7.97287681697413
0.0,588.0,-2.70123291015625,-8.20281982421875,8.636139896012994
0.0,594.0,0.08778953552246094,-8.53131103515625,8.531762712425028
0.0,600.0,0.9238066673278809,-9.10369873046875,9.150450772160777
0.0,606.0,0.5237607955932617,-8.87554931640625,8.890989879589332
0.0,612.0,0.27166271209716797,-8.67205810546875,8.676312143633966
0.0,618.0,-0.4676814079284668,-8.21099853515625,8.224306830588219
0.0,624.0,-0.933229923248291,-7.91705322265625,7.9718661441357455
0.0,630.0,-1.2195677757263184,-7.89764404296875,7.991253155108391
0.0,636.0,-1.3765664100646973,-7.663818359375,7.786465624839791
0.0,642.0,-1.6245365142822266,-7.5927734375,7.764620232789355
0.0,648.0,-8.323358535766602,-0.63763427734375,8.347746689170823
0.0,654.0,-4.2035017013549805,-8.13800048828125,9.159502088026406
0.0,660.0,-1.5690350532531738,-10.07733154296875,10.198749042174247
0.0,666.0,-3.744748115539551,-9.186279296875,9.920225086611254
0.0,672.0,-2.3822102546691895,-9.766845703125,10.053168688831512
0.0,678.0,-4.332773208618164,-7.2955322265625,8.485146677938534
